benchmark_5i_1f_nocache_uncompressed_sequential.csv,1611259146880468148,1611259166611408695,19.730940547000003
benchmark_10i_1f_nocache_uncompressed_dask.csv,1611259168635961036,1611259207882574074,39.246613038
benchmark_1i_1f_nocache_uncompressed_dask.csv,1611259210145513691,1611259214572147231,4.42663354
benchmark_1i_1f_cache_uncompressed_sequential.csv,1611259216396857292,1611259220419886830,4.023029538
benchmark_1i_1f_cache_uncompressed_dask.csv,1611259222240613299,1611259226325669268,4.085055969
benchmark_1i_1f_nocache_uncompressed_sequential.csv,1611259228224545735,1611259232322586674,4.0980409390000005
benchmark_5i_1f_cache_uncompressed_dask.csv,1611259234156325706,1611259254525632647,20.369306941
benchmark_5i_1f_cache_uncompressed_sequential.csv,1611259256419026120,1611259275292748131,18.873722011
benchmark_10i_1f_cache_uncompressed_sequential.csv,1611259277232190986,1611259314036894666,36.80470368
benchmark_10i_1f_nocache_uncompressed_sequential.csv,1611259316118188964,1611259358596018021,42.477829057
benchmark_5i_1f_nocache_uncompressed_dask.csv,1611259360705032649,1611259383713903529,23.00887088
benchmark_10i_1f_cache_uncompressed_dask.csv,1611259385670814726,1611259424404846902,38.734032176
